AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08317088,Oberharmersbach,1861,,,,1610,,17,1593,688,135,138,75,408,53,,84,,,12,,,,,,,,,,,8,1602,606,142,132,94,439,56,6,38,15,2,6,1,1,0,1,63,,,,,
08317089,Oberkirch-_Stadt,14810,,,,12412,,100,12312,5558,1250,1365,468,2135,566,,848,,,122,,,,,,,,,,,73,12339,4824,1495,1324,671,2352,612,58,281,98,51,62,21,17,1,5,467,,,,,
08317093,Oberwolfach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317096,Offenburg-_Stadt,43558,,,,34703,,422,34281,10869,5059,5487,1480,7334,2420,,1143,,,489,,,,,,,,,,,282,34421,9676,4964,4855,1663,7506,2681,128,455,294,145,314,43,23,8,35,1631,,,,,
08317097,Ohlsbach,2577,,,,2257,,17,2240,932,285,384,122,297,103,,83,,,34,,,,,,,,,,,12,2245,832,312,350,140,337,102,23,27,24,5,13,5,7,1,1,66,,,,,
08317098,Oppenau-_Stadt,3439,,,,2941,,30,2911,1512,293,293,89,427,120,,151,,,26,,,,,,,,,,,19,2922,1346,345,269,136,489,126,15,55,14,11,10,4,3,2,6,91,,,,,
08317100,Ortenberg,2768,,,,2405,,18,2387,1025,338,326,107,348,134,,74,,,35,,,,,,,,,,,17,2388,900,350,309,119,380,129,7,31,22,9,20,7,1,0,2,102,,,,,
08317102,Ottenhöfen_im_Schwarzwald,2304,,,,1914,,19,1895,888,146,123,72,458,79,,107,,,22,,,,,,,,,,,9,1905,805,160,122,81,493,75,5,46,18,4,17,3,5,1,1,69,,,,,
08317110,Renchen-_Stadt,5476,,,,4537,,38,4499,1763,527,466,227,955,199,,315,,,47,,,,,,,,,,,21,4516,1548,569,432,261,1024,213,32,128,39,16,20,2,5,0,5,222,,,,,
08317113,Ringsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317114,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317116,Sasbach,4007,,,,3457,,42,3415,1454,356,416,125,718,153,,148,,,45,,,,,,,,,,,29,3428,1257,364,391,169,772,184,11,74,34,5,28,3,5,0,3,128,,,,,
08317118,Sasbachwalden,1888,,,,1531,,4,1527,725,134,166,54,276,75,,79,,,18,,,,,,,,,,,3,1528,633,138,157,79,313,71,7,34,11,8,10,2,0,1,0,64,,,,,
08317121,Schuttertal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317122,Schutterwald,5652,,,,4833,,51,4782,1810,690,585,281,869,252,,237,,,58,,,,,,,,,,,19,4814,1691,712,503,241,934,268,16,99,55,12,37,9,6,0,3,228,,,,,
08317126,Seebach,1059,,,,931,,3,928,468,70,62,27,210,16,,64,,,11,,,,,,,,,,,5,926,424,73,62,41,216,28,4,29,3,5,3,1,0,0,0,37,,,,,
08317127,Seelbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317129,Steinach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317141,Willstätt,7331,,,,5893,,77,5816,1998,758,532,279,1576,311,,287,,,75,,,,,,,,,,,48,5845,1703,753,479,326,1630,297,17,113,71,24,36,11,11,4,4,366,,,,,
08317145,Wolfach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317146,Zell_am_Harmersbach-_Stadt,6137,,,,5095,,58,5037,1998,617,570,234,1116,210,,225,,,67,,,,,,,,,,,29,5066,1774,613,522,293,1161,208,21,104,51,18,25,10,10,0,3,253,,,,,
08317150,Schwanau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317151,Neuried,7544,,,,6278,,53,6225,2218,897,731,383,1391,262,,264,,,79,,,,,,,,,,,33,6245,1978,897,643,384,1465,312,21,134,54,31,40,17,13,1,3,252,,,,,
08317152,Kappel-Grafenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317153,Rheinau-_Stadt,8480,,,,6981,,83,6898,2423,1104,795,310,1554,336,,282,,,94,,,,,,,,,,,48,6933,2083,1126,709,383,1625,324,25,120,95,39,43,9,2,1,8,341,,,,,
08325001,Aichhalden,3287,,,,2825,,34,2791,1166,346,189,127,692,100,,114,,,57,,,,,,,,,,,19,2806,1057,308,204,143,687,101,10,50,23,12,23,37,14,0,3,134,,,,,
08325009,Bösingen,2625,,,,2322,,13,2309,1052,178,107,150,617,61,,70,,,74,,,,,,,,,,,15,2307,954,186,121,184,602,54,7,40,21,5,18,13,5,0,3,94,,,,,
08325011,Dietingen,3161,,,,2710,,26,2684,1060,240,132,162,855,71,,87,,,77,,,,,,,,,,,18,2692,938,234,138,174,855,83,14,57,25,7,34,9,1,0,4,119,,,,,
08325012,Dornhan-_Stadt,4777,,,,4085,,55,4030,1610,494,273,215,1093,137,,136,,,72,,,,,,,,,,,24,4061,1402,507,274,253,1042,138,23,73,42,18,33,15,34,0,6,201,,,,,
08325014,Dunningen,4851,,,,4258,,30,4228,1801,455,364,215,1027,135,,154,,,77,,,,,,,,,,,18,4240,1629,447,393,261,1030,125,14,53,40,29,31,17,8,0,11,152,,,,,
08325015,Epfendorf,2435,,,,2061,,14,2047,770,177,129,127,566,89,,65,,,124,,,,,,,,,,,8,2053,720,180,146,131,568,81,8,31,14,4,38,10,7,0,1,114,,,,,
08325024,Hardt,1996,,,,1817,,16,1801,848,219,135,93,365,45,,46,,,50,,,,,,,,,,,12,1805,766,211,158,110,355,48,9,19,22,4,21,9,0,1,3,69,,,,,
08325036,Lauterbach,2008,,,,1702,,23,1679,758,212,136,97,354,52,,43,,,27,,,,,,,,,,,16,1686,692,184,143,107,362,49,8,23,16,5,14,7,2,0,1,73,,,,,
08325045,Oberndorf_am_Neckar-_Stadt,9755,,,,7728,,76,7652,2703,979,478,435,2218,387,,286,,,166,,,,,,,,,,,66,7662,2417,902,493,511,2187,368,24,154,78,28,56,30,10,0,16,388,,,,,
08325049,Rottweil-_Stadt,17580,,,,14232,,132,14100,5108,1706,1653,821,3463,641,,334,,,374,,,,,,,,,,,87,14145,4569,1714,1636,879,3389,743,41,149,123,52,171,32,19,3,20,605,,,,,
08325050,Schenkenzell,1357,,,,1188,,9,1179,568,178,97,62,175,29,,43,,,27,,,,,,,,,,,7,1181,504,171,108,85,172,33,3,24,5,3,18,6,8,0,2,39,,,,,
08325051,Schiltach-_Stadt,2794,,,,2341,,20,2321,894,457,232,86,410,115,,79,,,48,,,,,,,,,,,12,2329,776,414,242,110,429,124,8,39,27,9,24,6,4,0,0,117,,,,,
08325053,Schramberg-_Stadt,14325,,,,11385,,104,11281,4039,1823,811,545,2885,556,,425,,,197,,,,,,,,,,,93,11292,3766,1433,871,632,2841,585,50,175,111,43,91,88,28,2,21,555,,,,,
08325057,Sulz_am_Neckar-_Stadt,8886,,,,7264,,74,7190,2610,915,443,397,2168,266,,304,,,87,,,,,,,,,,,67,7197,2210,895,463,476,2166,300,28,151,80,22,56,25,29,3,18,275,,,,,
08325060,Villingendorf,2499,,,,2149,,20,2129,863,234,146,124,557,98,,59,,,48,,,,,,,,,,,9,2140,811,228,159,123,534,88,10,25,7,7,16,12,4,0,3,113,,,,,
08325061,Vöhringen,3307,,,,2770,,23,2747,999,264,166,171,858,104,,138,,,47,,,,,,,,,,,18,2752,817,289,177,203,867,93,15,68,31,9,22,6,9,1,2,143,,,,,
08325064,Wellendingen,2347,,,,1961,,18,1943,804,150,83,90,656,86,,50,,,24,,,,,,,,,,,7,1954,724,128,80,108,649,85,4,27,17,4,11,0,2,0,2,113,,,,,
08325069,Zimmern_ob_Rottweil,4667,,,,3945,,54,3891,1504,400,317,235,1056,157,,118,,,104,,,,,,,,,,,30,3915,1307,404,313,268,1059,170,19,56,41,21,46,11,9,1,4,186,,,,,
08325070,Fluorn-Winzeln,2372,,,,2000,,25,1975,806,207,117,106,576,59,,70,,,34,,,,,,,,,,,12,1988,720,188,129,113,577,51,15,24,10,4,13,51,4,0,2,87,,,,,
08325071,Eschbronn,1662,,,,1415,,9,1406,512,169,107,75,371,59,,62,,,51,,,,,,,,,,,12,1403,474,170,99,81,358,63,11,28,16,5,33,7,5,0,1,52,,,,,
08325072,Deißlingen,4536,,,,3797,,41,3756,1375,431,292,222,1104,164,,107,,,61,,,,,,,,,,,23,3774,1198,436,286,228,1107,165,24,53,39,13,33,10,8,0,4,170,,,,,
08326003,Bad_Dürrheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326005,Blumberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326006,Bräunlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326010,Dauchingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326012,Donaueschingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326017,Furtwangen_im_Schwarzwald-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326020,Gütenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326027,Hüfingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326031,Königsfeld_im_Schwarzwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326037,Mönchweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326041,Niedereschach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326052,St._Georgen_im_Schwarzwald-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326054,Schönwald_im_Schwarzwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326055,Schonach_im_Schwarzwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326060,Triberg_im_Schwarzwald-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326061,Tuningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326065,Unterkirnach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326068,Vöhrenbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326074,Villingen-Schwenningen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08326075,Brigachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08327002,Aldingen,5211,,,,4116,,64,4052,1434,350,257,211,1395,219,,128,,,58,,,,,,,,,,,51,4065,1262,356,237,212,1375,239,13,62,48,18,24,3,10,0,2,204,,,,,
08327004,Bärenthal,338,,,,301,,3,298,168,10,10,13,82,4,,7,,,4,,,,,,,,,,,4,297,134,12,14,23,90,6,0,5,3,1,0,1,0,0,0,8,,,,,
08327005,Balgheim,903,,,,802,,6,796,348,51,60,53,210,45,,16,,,13,,,,,,,,,,,7,795,298,57,70,60,207,41,1,9,4,2,9,0,0,0,0,37,,,,,
08327006,Böttingen,1045,,,,907,,10,897,449,38,51,40,236,33,,36,,,14,,,,,,,,,,,4,903,406,43,47,42,249,41,5,19,5,0,6,3,1,0,3,33,,,,,
08327007,Bubsheim,774,,,,681,,10,671,268,24,24,30,269,28,,21,,,7,,,,,,,,,,,13,668,243,14,29,38,258,34,3,11,2,2,2,3,2,0,2,25,,,,,
08327008,Buchheim,564,,,,506,,7,499,263,37,24,14,132,15,,10,,,4,,,,,,,,,,,5,501,222,41,31,20,126,19,4,3,8,3,0,1,1,0,0,22,,,,,
08327009,Deilingen,1258,,,,1098,,10,1088,547,73,63,46,288,32,,27,,,12,,,,,,,,,,,10,1088,490,73,66,62,284,50,4,11,10,4,6,0,2,0,3,23,,,,,
08327010,Denkingen,2045,,,,1734,,23,1711,690,119,116,90,565,65,,46,,,20,,,,,,,,,,,15,1719,592,130,110,96,573,60,6,19,13,6,10,4,6,0,6,88,,,,,
08327011,Dürbheim,1266,,,,1124,,10,1114,533,89,92,59,267,41,,26,,,7,,,,,,,,,,,8,1116,474,102,72,78,271,48,3,12,6,3,7,2,0,0,2,36,,,,,
08327012,Durchhausen,748,,,,637,,10,627,256,58,39,38,192,22,,18,,,4,,,,,,,,,,,6,631,233,56,36,36,197,31,5,9,5,2,2,2,0,1,1,15,,,,,
08327013,Egesheim,397,,,,348,,6,342,169,17,4,16,117,3,,9,,,7,,,,,,,,,,,7,341,136,16,7,25,113,3,0,7,6,1,3,1,1,0,0,22,,,,,
08327016,Fridingen_an_der_Donau-_Stadt,2214,,,,1906,,23,1883,872,202,150,82,427,68,,67,,,15,,,,,,,,,,,16,1890,730,233,146,102,415,90,10,35,28,7,5,4,1,1,3,80,,,,,
08327017,Frittlingen,1434,,,,1257,,11,1246,561,109,111,61,300,55,,25,,,24,,,,,,,,,,,7,1250,511,112,96,73,292,64,0,14,10,9,13,0,1,0,1,54,,,,,
08327018,Geisingen-_Stadt,4481,,,,3585,,44,3541,1545,321,268,192,878,171,,124,,,42,,,,,,,,,,,21,3564,1377,322,249,244,851,189,23,52,40,23,19,8,5,1,4,157,,,,,
08327019,Gosheim,2575,,,,2151,,16,2135,931,136,91,94,705,93,,61,,,24,,,,,,,,,,,15,2136,836,142,94,105,680,80,18,31,23,8,12,1,1,0,4,101,,,,,
08327020,Gunningen,566,,,,476,,4,472,182,37,18,31,157,23,,19,,,5,,,,,,,,,,,7,469,158,31,18,33,153,21,5,10,6,3,4,0,1,0,0,26,,,,,
08327023,Hausen_ob_Verena,627,,,,539,,2,537,211,59,42,34,139,17,,26,,,9,,,,,,,,,,,2,537,173,69,48,31,145,17,0,18,7,2,3,2,0,0,0,22,,,,,
08327025,Immendingen,4372,,,,3594,,43,3551,1344,418,238,172,1070,165,,96,,,48,,,,,,,,,,,30,3564,1184,402,230,187,1050,192,14,49,35,22,20,6,2,0,5,166,,,,,
08327027,Irndorf,570,,,,516,,8,508,237,32,29,31,136,20,,19,,,4,,,,,,,,,,,1,515,204,41,35,30,143,16,2,10,5,1,1,0,6,0,0,21,,,,,
08327029,Königsheim,444,,,,380,,2,378,208,19,11,21,96,15,,7,,,1,,,,,,,,,,,1,379,166,17,11,40,98,12,2,7,3,3,0,1,1,0,0,18,,,,,
08327030,Kolbingen,965,,,,857,,13,844,459,59,38,37,199,13,,31,,,8,,,,,,,,,,,11,846,397,71,41,47,203,21,2,20,13,3,0,2,0,0,1,25,,,,,
08327033,Mahlstetten,607,,,,549,,8,541,271,39,32,23,122,23,,25,,,6,,,,,,,,,,,7,542,228,49,27,32,115,25,7,14,11,0,3,2,2,0,1,26,,,,,
08327036,Mühlheim_an_der_Donau-_Stadt,2691,,,,2341,,21,2320,1202,208,178,87,501,80,,51,,,13,,,,,,,,,,,17,2324,925,273,177,142,525,94,9,20,23,8,15,4,1,0,8,100,,,,,
08327038,Neuhausen_ob_Eck,2854,,,,2413,,14,2399,931,204,155,110,785,114,,76,,,24,,,,,,,,,,,17,2396,811,204,138,132,762,124,22,40,19,14,15,7,1,1,3,103,,,,,
08327040,Reichenbach_am_Heuberg,313,,,,263,,6,257,111,12,10,7,92,16,,7,,,2,,,,,,,,,,,5,258,91,16,11,10,96,17,0,4,3,0,2,0,0,0,0,8,,,,,
08327041,Renquishausen,619,,,,551,,0,551,314,15,29,21,146,7,,16,,,3,,,,,,,,,,,4,547,246,15,36,49,153,9,3,10,6,2,1,0,1,0,0,16,,,,,
08327046,Spaichingen-_Stadt,8859,,,,7184,,74,7110,2801,693,586,388,1984,377,,186,,,95,,,,,,,,,,,46,7138,2515,680,557,438,1952,394,27,75,57,20,49,15,10,3,8,338,,,,,
08327048,Talheim,986,,,,853,,2,851,354,89,61,52,214,49,,26,,,6,,,,,,,,,,,5,848,310,100,50,58,210,40,4,12,9,4,6,2,1,0,1,41,,,,,
08327049,Trossingen-_Stadt,10805,,,,8497,,81,8416,2460,865,663,701,2972,411,,223,,,121,,,,,,,,,,,60,8437,2279,859,684,505,2914,436,30,119,76,35,56,10,54,4,9,367,,,,,
08327050,Tuttlingen-_Stadt,21732,,,,16579,,151,16428,5896,2102,1820,822,4189,1051,,328,,,220,,,,,,,,,,,96,16483,5127,2107,1674,950,4057,1127,37,151,146,85,109,18,18,3,20,854,,,,,
08327051,Wehingen,2327,,,,1898,,19,1879,738,149,78,90,655,94,,54,,,21,,,,,,,,,,,16,1882,630,151,94,106,634,101,7,38,11,7,16,4,6,3,4,70,,,,,
08327054,Wurmlingen,2881,,,,2467,,22,2445,1095,257,229,117,560,98,,53,,,36,,,,,,,,,,,21,2446,971,273,233,133,562,100,4,34,16,12,18,2,3,1,3,81,,,,,
08327055,Seitingen-Oberflacht,1833,,,,1554,,10,1544,635,171,134,88,419,56,,26,,,15,,,,,,,,,,,11,1543,559,182,123,105,404,52,5,24,12,3,5,2,4,1,2,60,,,,,
08327056,Rietheim-Weilheim,2100,,,,1768,,15,1753,720,158,137,112,477,80,,46,,,23,,,,,,,,,,,9,1759,651,172,132,123,471,77,7,28,14,8,8,2,2,0,2,62,,,,,
08327057,Emmingen-Liptingen,3570,,,,3019,,22,2997,1188,242,206,185,956,130,,68,,,22,,,,,,,,,,,17,3002,1043,256,187,190,936,123,5,49,33,12,13,9,2,0,4,140,,,,,
08335001,Aach-_Stadt,1760,,,,1508,,8,1500,567,186,120,87,408,72,,37,,,18,,,,,,,5,,,,6,1502,471,157,141,105,424,70,2,25,16,11,13,2,0,1,5,59,,,,,
08335002,Allensbach,5489,,,,4706,,31,4675,1996,833,745,189,542,189,,90,,,75,,,,,,,16,,,,22,4684,1591,707,943,264,569,283,8,51,22,24,48,6,6,4,2,156,,,,,
08335015,Büsingen_am_Hochrhein,890,,,,613,,5,608,190,69,81,53,153,33,,15,,,14,,,,,,,0,,,,3,610,161,70,83,51,159,34,1,7,6,1,7,1,4,0,1,24,,,,,
08335021,Eigeltingen,2832,,,,2416,,20,2396,1081,235,194,90,596,114,,50,,,32,,,,,,,4,,,,13,2403,859,228,217,133,631,126,5,38,23,13,18,4,5,1,4,98,,,,,
08335022,Engen-_Stadt,8051,,,,6616,,40,6576,2874,925,557,270,1458,290,,122,,,68,,,,,,,12,,,,36,6580,2285,843,682,400,1494,340,18,80,67,41,42,15,16,2,7,248,,,,,
08335025,Gaienhofen,2522,,,,2160,,8,2152,1024,264,281,106,275,83,,35,,,33,,,,,,,51,,,,10,2150,832,230,351,178,313,98,2,29,14,11,12,1,2,1,1,75,,,,,
08335026,Gailingen_am_Hochrhein,2120,,,,1754,,14,1740,715,230,188,63,371,79,,53,,,29,,,,,,,12,,,,8,1746,600,209,205,86,376,93,10,33,20,9,20,8,0,0,0,77,,,,,
08335028,Gottmadingen,7623,,,,6221,,42,6179,2427,945,595,253,1411,276,,182,,,73,,,,,,,17,,,,27,6194,1881,855,718,325,1497,324,19,88,70,35,44,15,8,3,3,309,,,,,
08335035,Hilzingen,6632,,,,5686,,39,5647,2492,742,464,295,1239,221,,137,,,50,,,,,,,7,,,,24,5662,2009,663,576,408,1304,265,17,89,39,36,34,9,3,1,3,206,,,,,
08335043,Konstanz-_Universitätsstadt,64289,,,,54104,,311,53793,16047,10004,13591,2458,5331,4341,,717,,,1229,,,,,,,75,,,,160,53944,12846,7891,14262,3167,5694,6114,111,394,342,230,708,82,41,11,41,2010,,,,,
08335055,Moos,2604,,,,2310,,14,2296,1006,295,302,101,376,79,,35,,,43,,,,,,,59,,,,12,2298,811,271,363,150,430,101,8,21,18,13,28,2,2,2,0,78,,,,,
08335057,Mühlingen,1874,,,,1590,,15,1575,682,142,106,65,445,62,,45,,,23,,,,,,,5,,,,14,1576,533,162,109,76,474,73,11,23,25,7,12,5,2,2,2,60,,,,,
08335061,Öhningen,2781,,,,2368,,10,2358,1045,285,311,126,342,104,,30,,,22,,,,,,,93,,,,7,2361,819,256,395,176,413,119,6,21,11,9,17,2,3,0,0,114,,,,,
08335063,Radolfzell_am_Bodensee-_Stadt,23319,,,,19449,,140,19309,7743,3163,2723,875,2954,1039,,379,,,349,,,,,,,84,,,,82,19367,6096,2793,3347,1131,3148,1230,60,215,158,110,209,31,31,3,14,791,,,,,
08335066,Reichenau,3931,,,,3253,,19,3234,1605,467,460,145,317,120,,59,,,57,,,,,,,4,,,,14,3239,1226,427,580,231,367,170,8,47,22,11,40,7,7,1,1,94,,,,,
08335075,Singen_(Hohentwiel)-_Stadt,28872,,,,21321,,219,21102,7302,3289,1582,793,6030,1338,,411,,,287,,,,,,,70,,,,186,21135,5999,2719,1911,1063,6049,1469,67,229,176,125,160,26,28,6,22,1086,,,,,
08335077,Steißlingen,3852,,,,3274,,25,3249,1534,414,326,111,548,127,,113,,,69,,,,,,,7,,,,19,3255,1279,395,390,157,602,140,8,60,33,18,51,8,6,0,5,103,,,,,
08335079,Stockach-_Stadt,12192,,,,9761,,75,9686,4064,1199,950,403,2131,535,,212,,,160,,,,,,,32,,,,57,9704,3183,1136,1111,536,2210,590,27,139,101,57,90,23,15,0,16,470,,,,,
08335080,Tengen-_Stadt,3555,,,,3059,,23,3036,1418,353,245,111,665,133,,79,,,28,,,,,,,4,,,,19,3040,1159,322,291,142,730,140,20,35,34,32,8,1,2,2,7,115,,,,,
08335081,Volkertshausen,2340,,,,2024,,18,2006,812,305,157,77,468,79,,72,,,31,,,,,,,5,,,,16,2008,603,292,195,127,493,106,4,41,17,16,12,1,7,3,3,88,,,,,
08335096,Hohenfels,1566,,,,1363,,15,1348,617,125,131,52,298,57,,40,,,21,,,,,,,7,,,,7,1356,504,126,152,67,323,67,9,17,12,4,5,5,1,0,1,63,,,,,
08335097,Mühlhausen-Ehingen,2960,,,,2560,,13,2547,1170,344,147,91,596,98,,65,,,29,,,,,,,7,,,,11,2549,930,335,198,127,641,114,12,34,21,11,17,6,3,0,1,99,,,,,
08335098,Bodman-Ludwigshafen,3654,,,,3135,,13,3122,1552,404,348,174,423,95,,78,,,42,,,,,,,6,,,,7,3128,1259,383,431,231,471,94,6,50,26,10,29,18,3,0,2,115,,,,,
08335099,Orsingen-Nenzingen,2634,,,,2320,,13,2307,1068,274,207,82,462,99,,70,,,41,,,,,,,4,,,,5,2315,852,284,247,120,500,112,10,49,16,8,27,6,8,0,2,74,,,,,
08335100,Rielasingen-Worblingen,8752,,,,7169,,39,7130,2891,959,579,293,1745,324,,215,,,88,,,,,,,36,,,,29,7140,2362,845,716,382,1822,388,17,114,60,30,40,17,16,5,5,321,,,,,
08336004,Aitern,397,,,,345,,2,343,169,53,27,5,49,15,,23,,,2,,,,,,,,,,,2,343,148,47,33,15,61,12,1,10,3,1,1,0,0,0,0,11,,,,,
08336006,Bad_Bellingen,3478,,,,2773,,23,2750,982,385,304,114,559,153,,207,,,46,,,,,,,,,,,18,2755,895,379,299,175,561,149,11,74,32,19,26,2,6,2,4,121,,,,,
08336008,Binzen,2224,,,,1972,,14,1958,724,291,347,57,250,111,,150,,,28,,,,,,,,,,,8,1964,659,278,335,105,263,132,4,50,24,10,19,2,6,0,2,75,,,,,
08336010,Böllen,79,,,,65,,0,65,24,12,6,6,16,0,,1,,,0,,,,,,,,,,,0,65,20,7,6,7,16,5,0,0,1,0,0,0,0,0,0,3,,,,,
08336014,Efringen-Kirchen,6515,,,,5646,,42,5604,1964,863,750,182,865,291,,609,,,80,,,,,,,,,,,29,5617,1777,882,761,312,940,329,17,206,55,33,50,8,32,1,7,207,,,,,
08336019,Eimeldingen,1864,,,,1575,,4,1571,536,274,207,61,256,95,,117,,,25,,,,,,,,,,,6,1569,491,282,196,85,265,86,2,44,12,5,11,4,10,0,3,73,,,,,
08336024,Fischingen,568,,,,508,,3,505,203,69,84,17,56,22,,46,,,8,,,,,,,,,,,1,507,180,68,86,31,58,26,1,15,4,3,10,1,8,0,0,16,,,,,
08336025,Fröhnd,371,,,,345,,2,343,179,29,25,13,68,13,,14,,,2,,,,,,,,,,,0,345,164,31,18,14,68,19,3,11,2,2,2,0,0,0,0,11,,,,,
08336034,Hasel,884,,,,735,,3,732,258,100,88,20,188,38,,34,,,6,,,,,,,,,,,5,730,215,98,96,31,177,41,1,15,10,3,7,0,2,0,1,33,,,,,
08336036,Hausen_im_Wiesental,1674,,,,1404,,12,1392,460,270,199,39,241,88,,77,,,18,,,,,,,,,,,11,1393,394,243,199,55,253,104,8,24,10,4,5,2,2,0,2,88,,,,,
08336043,Inzlingen,1902,,,,1627,,11,1616,630,290,284,39,216,68,,64,,,25,,,,,,,,,,,6,1621,564,247,297,90,231,77,3,16,25,7,19,4,1,0,2,38,,,,,
08336045,Kandern-_Stadt,5968,,,,5020,,34,4986,1684,848,783,149,839,245,,358,,,80,,,,,,,,,,,24,4996,1543,824,769,231,855,265,30,141,69,28,37,12,17,2,4,169,,,,,
08336050,Lörrach-_Stadt,33624,,,,26670,,209,26461,7732,4539,5005,829,4510,1948,,1408,,,490,,,,,,,,,,,142,26528,6830,4048,4873,1353,4665,2186,66,425,229,148,291,43,90,9,14,1258,,,,,
