ags,municipality_name,source,fragment_count,wahlkreis_count,wahlkreis_ids
33307066,Sankt Alban,official-state-portal-2021-tree,1,1,440
33307067,Schiersfeld,official-state-portal-2021-tree,1,1,440
33307068,Schönborn,official-state-portal-2021-tree,1,1,440
33307072,Sitters,official-state-portal-2021-tree,1,1,440
33307073,Stahlberg,official-state-portal-2021-tree,1,1,440
33307077,Teschenmoschel,official-state-portal-2021-tree,1,1,440
33307078,Unkenbach,official-state-portal-2021-tree,1,1,440
33307079,Waldgrehweiler,official-state-portal-2021-tree,1,1,440
33307083,Winterborn,official-state-portal-2021-tree,1,1,440
33307084,Würzweiler,official-state-portal-2021-tree,1,1,440
33307201,Rathskirchen,official-state-portal-2021-tree,1,1,440
33307202,Reichsthal,official-state-portal-2021-tree,1,1,440
33307203,Seelen,official-state-portal-2021-tree,1,1,440
33307502,Rockenhausen,official-state-portal-2021-tree,1,1,440
33400007,Germersheim,official-state-portal-2021-tree,2,1,451
33400501,Wörth am Rhein,official-state-portal-2021-tree,4,1,452
33401001,Bellheim,official-state-portal-2021-tree,1,1,451
33401014,Knittelsheim,official-state-portal-2021-tree,1,1,451
33401023,Ottersheim bei Landau,official-state-portal-2021-tree,1,1,451
33401036,Zeiskam,official-state-portal-2021-tree,1,1,451
33402002,Berg (Pfalz) I,official-state-portal-2021-tree,1,1,452
33402008,Hagenbach,official-state-portal-2021-tree,1,1,452
33402021,Neuburg I,official-state-portal-2021-tree,1,1,452
33402027,Scheibenhardt,official-state-portal-2021-tree,1,1,452
33403009,Hatzenbühl,official-state-portal-2021-tree,1,1,452
33403012,Jockgrim,official-state-portal-2021-tree,1,1,452
33403022,Neupotz,official-state-portal-2021-tree,1,1,452
33403024,Rheinzabern,official-state-portal-2021-tree,1,1,452
33404004,Erlenbach bei Kandel,official-state-portal-2021-tree,1,1,449
33404005,Freckenfeld,official-state-portal-2021-tree,1,1,449
33404013,Kandel,official-state-portal-2021-tree,1,1,449
33404020,Minfeld,official-state-portal-2021-tree,1,1,449
33404030,Steinweiler,official-state-portal-2021-tree,1,1,449
33404031,Vollmersweiler,official-state-portal-2021-tree,1,1,449
33404034,Winden,official-state-portal-2021-tree,1,1,449
33405006,Freisbach,official-state-portal-2021-tree,1,1,451
33405017,Lingenfeld,official-state-portal-2021-tree,1,1,451
33405018,Lustadt,official-state-portal-2021-tree,1,1,451
33405028,Schwegenheim,official-state-portal-2021-tree,1,1,451
33405032,Weingarten (Pfalz),official-state-portal-2021-tree,1,1,451
33405033,Westheim (Pfalz),official-state-portal-2021-tree,1,1,451
33406011,Hördt,official-state-portal-2021-tree,1,1,452
33406015,Kuhardt,official-state-portal-2021-tree,1,1,452
33406016,Leimersheim,official-state-portal-2021-tree,1,1,452
33406025,Rülzheim,official-state-portal-2021-tree,1,1,452
33501003,Bruchmühlbach-Miesau,official-state-portal-2021-tree,5,1,446
33501011,Gerhardsbrunn,official-state-portal-2021-tree,1,1,446
33501201,Lambsborn,official-state-portal-2021-tree,1,1,446
33501202,Langwieden,official-state-portal-2021-tree,1,1,446
33501203,Martinshöhe,official-state-portal-2021-tree,1,1,446
33502004,Enkenbach-Alsenborn,official-state-portal-2021-tree,1,1,445
33502007,Fischbach,official-state-portal-2021-tree,1,1,445
33502010,Frankenstein,official-state-portal-2021-tree,1,1,445
33502015,Hochspeyer,official-state-portal-2021-tree,1,1,445
33502026,Mehlingen,official-state-portal-2021-tree,1,1,445
33502028,Neuhemsbach,official-state-portal-2021-tree,1,1,445
33502048,Waldleiningen,official-state-portal-2021-tree,1,1,445
33502205,Sembach,official-state-portal-2021-tree,1,1,445
33508016,Hütschenhausen,official-state-portal-2021-tree,1,1,446
33508020,Kottweiler-Schwanden,official-state-portal-2021-tree,1,1,446
33508030,Niedermohr,official-state-portal-2021-tree,1,1,446
33508038,Ramstein-Miesenbach,official-state-portal-2021-tree,1,1,446
33508044,Steinwenden,official-state-portal-2021-tree,1,1,446
33509005,Erzenhausen,official-state-portal-2021-tree,1,1,446
33509006,Eulenbis,official-state-portal-2021-tree,1,1,446
33509019,Kollweiler,official-state-portal-2021-tree,1,1,446
33509024,Mackenbach,official-state-portal-2021-tree,1,1,446
33509040,Rodenbach,official-state-portal-2021-tree,1,1,446
33509043,Schwedelbach,official-state-portal-2021-tree,1,1,446
33509049,Weilerbach,official-state-portal-2021-tree,1,1,446
33509501,Reichenbach-Steegen,official-state-portal-2021-tree,1,1,446
33510009,Frankelbach,official-state-portal-2021-tree,1,1,445
33510013,Heiligenmoschel,official-state-portal-2021-tree,1,1,445
33510014,Hirschhorn (Pfalz),official-state-portal-2021-tree,1,1,445
33510017,Katzweiler,official-state-portal-2021-tree,1,1,445
33510025,Mehlbach,official-state-portal-2021-tree,1,1,445
33510029,Niederkirchen,official-state-portal-2021-tree,1,1,445
33510033,Olsbrücken,official-state-portal-2021-tree,1,1,445
33510034,Otterbach,official-state-portal-2021-tree,1,1,445
33510035,Otterberg,official-state-portal-2021-tree,1,1,445
33510041,Schallodenbach,official-state-portal-2021-tree,1,1,445
33510042,Schneckenhausen,official-state-portal-2021-tree,1,1,445
33510046,Sulzbachtal,official-state-portal-2021-tree,1,1,445
33511002,Bann,official-state-portal-2021-tree,1,1,446
33511012,Hauptstuhl,official-state-portal-2021-tree,1,1,446
33511018,Kindsbach,official-state-portal-2021-tree,1,1,446
33511021,Krickenbach,official-state-portal-2021-tree,1,1,446
33511022,Landstuhl,official-state-portal-2021-tree,1,1,446
33511023,Linden,official-state-portal-2021-tree,1,1,446
33511027,Mittelbrunn,official-state-portal-2021-tree,1,1,446
33511031,Oberarnbach,official-state-portal-2021-tree,1,1,446
33511037,Queidersbach,official-state-portal-2021-tree,1,1,446
33511045,Stelzenberg,official-state-portal-2021-tree,1,1,446
33511047,Trippstadt,official-state-portal-2021-tree,1,1,446
33511204,Schopp,official-state-portal-2021-tree,1,1,446
33608001,Adenbach,official-state-portal-2021-tree,1,1,441
33608005,Aschbach,official-state-portal-2021-tree,1,1,441
33608012,Buborn,official-state-portal-2021-tree,1,1,441
33608013,Cronenberg,official-state-portal-2021-tree,1,1,441
33608014,Deimberg,official-state-portal-2021-tree,1,1,441
33608019,Einöllen,official-state-portal-2021-tree,1,1,441
33608023,Eßweiler,official-state-portal-2021-tree,1,1,441
33608029,Ginsweiler,official-state-portal-2021-tree,1,1,441
33608030,Glanbrücken,official-state-portal-2021-tree,1,1,441
33608033,Grumbach,official-state-portal-2021-tree,1,1,441
33608035,Hausweiler,official-state-portal-2021-tree,1,1,441
33608036,Hefersweiler,official-state-portal-2021-tree,1,1,441
33608038,Heinzenhausen,official-state-portal-2021-tree,1,1,441
33608040,Herren-Sulzbach,official-state-portal-2021-tree,1,1,441
33608042,Hinzweiler,official-state-portal-2021-tree,1,1,441
33608043,Hohenöllen,official-state-portal-2021-tree,1,1,441
33608044,Homberg,official-state-portal-2021-tree,1,1,441
33608045,Hoppstädten,official-state-portal-2021-tree,1,1,441
33608048,Jettenbach,official-state-portal-2021-tree,1,1,441
33608049,Kappeln,official-state-portal-2021-tree,1,1,441
33608050,Kirrweiler,official-state-portal-2021-tree,1,1,441
33608053,Kreimbach-Kaulbach,official-state-portal-2021-tree,1,1,441
33608057,Langweiler,official-state-portal-2021-tree,1,1,441
33608058,Lauterecken,official-state-portal-2021-tree,1,1,441
33608060,Lohnweiler,official-state-portal-2021-tree,1,1,441
33608061,Medard,official-state-portal-2021-tree,1,1,441
33608062,Merzweiler,official-state-portal-2021-tree,1,1,441
33608065,Nerzweiler,official-state-portal-2021-tree,1,1,441
33608069,Nußbach,official-state-portal-2021-tree,1,1,441
33608072,Oberweiler im Tal,official-state-portal-2021-tree,1,1,441
33608073,Oberweiler-Tiefenbach,official-state-portal-2021-tree,1,1,441
33608074,Odenbach,official-state-portal-2021-tree,1,1,441
33608075,Offenbach-Hundheim,official-state-portal-2021-tree,1,1,441
33608085,Reipoltskirchen,official-state-portal-2021-tree,1,1,441
33608086,Relsberg,official-state-portal-2021-tree,1,1,441
33608087,Rothselberg,official-state-portal-2021-tree,1,1,441
33608090,Rutsweiler an der Lauter,official-state-portal-2021-tree,1,1,441
33608095,Sankt Julian,official-state-portal-2021-tree,1,1,441
33608100,Unterjeckenbach,official-state-portal-2021-tree,1,1,441
33608104,Wiesweiler,official-state-portal-2021-tree,1,1,441
33608105,Wolfstein,official-state-portal-2021-tree,1,1,441
33609004,Altenkirchen,official-state-portal-2021-tree,1,1,441
33609008,Börsborn,official-state-portal-2021-tree,1,1,441
33609010,Breitenbach,official-state-portal-2021-tree,1,1,441
33609011,Brücken (Pfalz),official-state-portal-2021-tree,1,1,441
33609016,Dittweiler,official-state-portal-2021-tree,1,1,441
33609017,Dunzweiler,official-state-portal-2021-tree,1,1,441
33609027,Frohnhofen,official-state-portal-2021-tree,1,1,441
33609031,Glan-Münchweiler,official-state-portal-2021-tree,1,1,441
33609032,Gries,official-state-portal-2021-tree,1,1,441
33609037,Henschtal,official-state-portal-2021-tree,1,1,441
33609041,Herschweiler-Pettersheim,official-state-portal-2021-tree,1,1,441
33609047,Hüffler,official-state-portal-2021-tree,1,1,441
33609054,Krottelbach,official-state-portal-2021-tree,1,1,441
33609056,Langenbach,official-state-portal-2021-tree,1,1,441
33609064,Nanzdietschweiler,official-state-portal-2021-tree,1,1,441
33609076,Ohmbach,official-state-portal-2021-tree,1,1,441
33609082,Rehweiler,official-state-portal-2021-tree,1,1,441
33609092,Schönenberg-Kübelberg,official-state-portal-2021-tree,1,1,441
33609096,Steinbach am Glan,official-state-portal-2021-tree,1,1,441
33609101,Wahnwegen,official-state-portal-2021-tree,1,1,441
33609102,Waldmohr,official-state-portal-2021-tree,1,1,441
33609107,Matzenbach,official-state-portal-2021-tree,1,1,441
33609501,Quirnbach (Pfalz),official-state-portal-2021-tree,1,1,441
33610002,Albessen,official-state-portal-2021-tree,1,1,441
33610003,Altenglan,official-state-portal-2021-tree,1,1,441
33610006,Blaubach,official-state-portal-2021-tree,1,1,441
33610009,Bosenbach,official-state-portal-2021-tree,1,1,441
33610015,Dennweiler-Frohnbach,official-state-portal-2021-tree,1,1,441
33610018,Ehweiler,official-state-portal-2021-tree,1,1,441
33610021,Elzweiler,official-state-portal-2021-tree,1,1,441
33610022,Erdesbach,official-state-portal-2021-tree,1,1,441
33610024,Etschberg,official-state-portal-2021-tree,1,1,441
33610025,Föckelberg,official-state-portal-2021-tree,1,1,441
33610034,Haschbach am Remigiusberg,official-state-portal-2021-tree,1,1,441
33610039,Herchweiler,official-state-portal-2021-tree,1,1,441
33610046,Horschbach,official-state-portal-2021-tree,1,1,441
33610051,Körborn,official-state-portal-2021-tree,1,1,441
33610052,Konken,official-state-portal-2021-tree,1,1,441
33610055,Kusel,official-state-portal-2021-tree,1,1,441
33610066,Neunkirchen am Potzberg,official-state-portal-2021-tree,1,1,441
33610067,Niederalben,official-state-portal-2021-tree,1,1,441
33610068,Niederstaufenbach,official-state-portal-2021-tree,1,1,441
33610070,Oberalben,official-state-portal-2021-tree,1,1,441
33610071,Oberstaufenbach,official-state-portal-2021-tree,1,1,441
33610077,Pfeffelbach,official-state-portal-2021-tree,1,1,441
33610079,Rammelsbach,official-state-portal-2021-tree,1,1,441
33610081,Rathsweiler,official-state-portal-2021-tree,1,1,441
33610084,Reichweiler,official-state-portal-2021-tree,1,1,441
33610088,Ruthweiler,official-state-portal-2021-tree,1,1,441
33610089,Rutsweiler am Glan,official-state-portal-2021-tree,1,1,441
33610091,Schellweiler,official-state-portal-2021-tree,1,1,441
33610094,Selchenbach,official-state-portal-2021-tree,1,1,441
33610097,Thallichtenberg,official-state-portal-2021-tree,1,1,441
33610098,Theisbergstegen,official-state-portal-2021-tree,1,1,441
33610099,Ulmet,official-state-portal-2021-tree,1,1,441
33610103,Welchweiler,official-state-portal-2021-tree,1,1,441
33610106,Bedesbach,official-state-portal-2021-tree,1,1,441
33701001,Albersweiler,official-state-portal-2021-tree,1,1,449
33701017,Dernbach,official-state-portal-2021-tree,1,1,449
33701024,Eußerthal,official-state-portal-2021-tree,1,1,449
33701033,Gossersweiler-Stein,official-state-portal-2021-tree,1,1,449
33701054,Münchweiler am Klingbach,official-state-portal-2021-tree,1,1,449
33701064,Ramberg,official-state-portal-2021-tree,1,1,449
33701067,Rinnthal,official-state-portal-2021-tree,1,1,449
33701074,Silz,official-state-portal-2021-tree,1,1,449
33701078,Völkersweiler,official-state-portal-2021-tree,1,1,449
33701080,Waldhambach,official-state-portal-2021-tree,1,1,449
33701081,Waldrohrbach,official-state-portal-2021-tree,1,1,449
33701083,Wernersberg,official-state-portal-2021-tree,1,1,449
33701501,Annweiler am Trifels,official-state-portal-2021-tree,1,1,449
33702005,Bad Bergzabern,official-state-portal-2021-tree,1,1,449
33702006,Barbelroth,official-state-portal-2021-tree,1,1,449
33702008,Birkenhördt,official-state-portal-2021-tree,1,1,449
33702013,Böllenborn,official-state-portal-2021-tree,1,1,449
33702018,Dierbach,official-state-portal-2021-tree,1,1,449
33702019,Dörrenbach,official-state-portal-2021-tree,1,1,449
33702029,Gleiszellen-Gleishorbach,official-state-portal-2021-tree,1,1,449
33702037,Hergersweiler,official-state-portal-2021-tree,1,1,449
33702045,Kapellen-Drusweiler,official-state-portal-2021-tree,1,1,449
33702046,Kapsweyer,official-state-portal-2021-tree,1,1,449
33702049,Klingenmünster,official-state-portal-2021-tree,1,1,449
33702055,Niederhorbach,official-state-portal-2021-tree,1,1,449
33702056,Niederotterbach,official-state-portal-2021-tree,1,1,449
33702058,Oberhausen,official-state-portal-2021-tree,1,1,449
33702059,Oberotterbach,official-state-portal-2021-tree,1,1,449
33702060,Oberschlettenbach,official-state-portal-2021-tree,1,1,449
33702062,Pleisweiler-Oberhofen,official-state-portal-2021-tree,1,1,449
33702071,Schweigen-Rechtenbach,official-state-portal-2021-tree,1,1,449
33702072,Schweighofen,official-state-portal-2021-tree,1,1,449
33702076,Steinfeld,official-state-portal-2021-tree,1,1,449
33702079,Vorderweidenthal,official-state-portal-2021-tree,1,1,449
33703002,Altdorf,official-state-portal-2021-tree,1,1,450
33703011,Böbingen,official-state-portal-2021-tree,1,1,450
33703015,Burrweiler,official-state-portal-2021-tree,1,1,450
33703020,Edenkoben,official-state-portal-2021-tree,1,1,450
33703021,Edesheim,official-state-portal-2021-tree,1,1,450
33703025,Flemlingen,official-state-portal-2021-tree,1,1,450
33703027,Freimersheim (Pfalz),official-state-portal-2021-tree,1,1,450
33703028,Gleisweiler,official-state-portal-2021-tree,1,1,450
33703032,Gommersheim,official-state-portal-2021-tree,1,1,450
33703035,Großfischlingen,official-state-portal-2021-tree,1,1,450
33703036,Hainfeld,official-state-portal-2021-tree,1,1,450
33703048,Kleinfischlingen,official-state-portal-2021-tree,1,1,450
33703066,Rhodt unter Rietburg,official-state-portal-2021-tree,1,1,450
33703069,Roschbach,official-state-portal-2021-tree,1,1,450
33703077,Venningen,official-state-portal-2021-tree,1,1,450
33703084,Weyher in der Pfalz,official-state-portal-2021-tree,1,1,450
33704038,Herxheim bei Landau (Pfalz),official-state-portal-2021-tree,1,1,449
33704039,Herxheimweyher,official-state-portal-2021-tree,1,1,449
33704044,Insheim,official-state-portal-2021-tree,1,1,449
33704068,Rohrbach,official-state-portal-2021-tree,1,1,449
33705007,Billigheim-Ingenheim,official-state-portal-2021-tree,1,1,449
33705009,Birkweiler,official-state-portal-2021-tree,1,1,449
33705012,Böchingen,official-state-portal-2021-tree,1,1,449
33705022,Eschbach,official-state-portal-2021-tree,1,1,449
33705026,Frankweiler,official-state-portal-2021-tree,1,1,449
33705031,Göcklingen,official-state-portal-2021-tree,1,1,449
33705040,Heuchelheim-Klingen,official-state-portal-2021-tree,1,1,449
33705042,Ilbesheim bei Landau (Pfalz),official-state-portal-2021-tree,1,1,449
33705043,Impflingen,official-state-portal-2021-tree,1,1,449
33705050,Knöringen,official-state-portal-2021-tree,1,1,449
33705051,Leinsweiler,official-state-portal-2021-tree,1,1,449
33705065,Ranschbach,official-state-portal-2021-tree,1,1,449
33705073,Siebeldingen,official-state-portal-2021-tree,1,1,449
33705082,Walsheim,official-state-portal-2021-tree,1,1,449
33706047,Kirrweiler (Pfalz),official-state-portal-2021-tree,1,1,450
33706052,Maikammer,official-state-portal-2021-tree,1,1,450
33706070,Sankt Martin,official-state-portal-2021-tree,1,1,450
33707014,Bornheim,official-state-portal-2021-tree,1,1,451
33707023,Essingen,official-state-portal-2021-tree,1,1,451
33707041,Hochstadt (Pfalz),official-state-portal-2021-tree,1,1,451
33707061,Offenbach an der Queich,official-state-portal-2021-tree,1,1,451
33800004,Bobenheim-Roxheim,official-workbook-2021-summary,0,1,335
33800005,Böhl-Iggelheim,official-workbook-2021-summary,0,1,338
33800017,Limburgerhof,official-workbook-2021-summary,0,1,338
33800019,Mutterstadt,official-workbook-2021-summary,0,1,338
33800025,Schifferstadt,official-workbook-2021-summary,0,1,339
33801006,Dannstadt-Schauernheim,official-state-portal-2021-tree,1,1,338
33801014,Hochdorf-Assenheim,official-state-portal-2021-tree,1,1,338
33801022,Rödersheim-Gronau,official-state-portal-2021-tree,1,1,338
33804003,Birkenheide,official-state-portal-2021-tree,1,1,338
33804008,Fußgönheim,official-state-portal-2021-tree,1,1,338
33804018,Maxdorf,official-state-portal-2021-tree,1,1,338
33806002,Beindersheim,official-state-portal-2021-tree,1,1,335
33806009,Großniedesheim,official-state-portal-2021-tree,1,1,335
33806012,Heßheim,official-state-portal-2021-tree,1,1,335
33806013,Heuchelheim bei Frankenthal,official-state-portal-2021-tree,1,1,335
33806015,Kleinniedesheim,official-state-portal-2021-tree,1,1,335
33806016,Lambsheim,official-state-portal-2021-tree,1,1,335
33807007,Dudenhofen,official-state-portal-2021-tree,1,1,339
33807010,Hanhofen,official-state-portal-2021-tree,1,1,339
33807011,Harthausen,official-state-portal-2021-tree,1,1,339
33807023,Römerberg,official-state-portal-2021-tree,1,1,339
33808001,Altrip,official-state-portal-2021-tree,1,1,338
33808020,Neuhofen,official-state-portal-2021-tree,1,1,338
33808021,Otterstadt,official-state-portal-2021-tree,1,1,338
33808026,Waldsee,official-state-portal-2021-tree,1,1,338
33900005,Bingen,official-state-portal-2021-tree,8,1,330
33900009,Budenheim,official-workbook-2021-summary,0,1,331
33900030,Ingelheim,official-state-portal-2021-tree,8,1,331
33901003,Bacharach,official-state-portal-2021-tree,1,1,330
33901007,Breitscheid,official-state-portal-2021-tree,1,1,330
33901036,Manubach,official-state-portal-2021-tree,1,1,330
33901038,Münster-Sarmsheim,official-state-portal-2021-tree,1,1,330
33901040,Niederheimbach,official-state-portal-2021-tree,1,1,330
33901044,Oberdiebach,official-state-portal-2021-tree,1,1,330
33901045,Oberheimbach,official-state-portal-2021-tree,1,1,330
33901058,Trechtingshausen,official-state-portal-2021-tree,1,1,330
33901062,Waldalgesheim,official-state-portal-2021-tree,1,1,330
33901063,Weiler bei Bingen,official-state-portal-2021-tree,1,1,330
33902006,Bodenheim,official-state-portal-2021-tree,1,1,329
33902020,Gau-Bischofsheim,official-state-portal-2021-tree,1,1,329
33902026,Harxheim,official-state-portal-2021-tree,1,1,329
33902034,Lörzweiler,official-state-portal-2021-tree,1,1,329
33902039,Nackenheim,official-state-portal-2021-tree,1,1,329
33903001,Appenheim,official-state-portal-2021-tree,1,1,330
33903008,Bubenheim,official-state-portal-2021-tree,1,1,330
33903016,Engelstadt,official-state-portal-2021-tree,1,1,330
33903019,Gau-Algesheim,official-state-portal-2021-tree,1,1,330
33903041,Nieder-Hilbersheim,official-state-portal-2021-tree,1,1,330
33903046,Ober-Hilbersheim,official-state-portal-2021-tree,1,1,330
33903048,Ockenheim,official-state-portal-2021-tree,1,1,330
33903051,Schwabenheim an der Selz,official-state-portal-2021-tree,1,1,330
33906017,Essenheim,official-state-portal-2021-tree,1,1,331
33906031,Jugenheim in Rheinhessen,official-state-portal-2021-tree,1,1,331
33906032,Klein-Winternheim,official-state-portal-2021-tree,1,1,331
33906042,Nieder-Olm,official-state-portal-2021-tree,1,1,331
33906047,Ober-Olm,official-state-portal-2021-tree,1,1,331
33906054,Sörgenloch,official-state-portal-2021-tree,1,1,331
33906057,Stadecken-Elsheim,official-state-portal-2021-tree,1,1,331
33906067,Zornheim,official-state-portal-2021-tree,1,1,331
33907010,Dalheim,official-state-portal-2021-tree,1,1,332
33907011,Dexheim,official-state-portal-2021-tree,1,1,332
33907012,Dienheim,official-state-portal-2021-tree,1,1,332
33907013,Dolgesheim,official-state-portal-2021-tree,1,1,332
33907015,Eimsheim,official-state-portal-2021-tree,1,1,332
33907018,Friesenheim,official-state-portal-2021-tree,1,1,332
33907024,Guntersblum,official-state-portal-2021-tree,1,1,332
33907025,Hahnheim,official-state-portal-2021-tree,1,1,332
33907028,Hillesheim,official-state-portal-2021-tree,1,1,332
33907033,Köngernheim,official-state-portal-2021-tree,1,1,332
33907035,Ludwigshöhe,official-state-portal-2021-tree,1,1,332
33907037,Mommenheim,official-state-portal-2021-tree,1,1,332
33907043,"Nierstein, St",official-state-portal-2021-tree,1,1,332
33907049,Oppenheim,official-state-portal-2021-tree,1,1,332
33907053,Selzen,official-state-portal-2021-tree,1,1,332
33907059,Uelversheim,official-state-portal-2021-tree,1,1,332
33907060,Undenheim,official-state-portal-2021-tree,1,1,332
33907064,Weinolsheim,official-state-portal-2021-tree,1,1,332
33907066,Wintersheim,official-state-portal-2021-tree,1,1,332
33907201,Dorn-Dürkheim,official-state-portal-2021-tree,1,1,332
33908002,Aspisheim,official-state-portal-2021-tree,1,1,330
33908004,Badenheim,official-state-portal-2021-tree,1,1,330
33908021,Gensingen,official-state-portal-2021-tree,1,1,330
33908022,Grolsheim,official-state-portal-2021-tree,1,1,330
33908029,Horrweiler,official-state-portal-2021-tree,1,1,330
33908050,Sankt Johann,official-state-portal-2021-tree,1,1,330
33908056,Sprendlingen,official-state-portal-2021-tree,1,1,330
33908065,Welgesheim,official-state-portal-2021-tree,1,1,330
33908068,Zotzenheim,official-state-portal-2021-tree,1,1,330
33908202,Wolfsheim,official-state-portal-2021-tree,1,1,330
34001001,Bobenthal,official-state-portal-2021-tree,1,1,448
34001002,Busenberg,official-state-portal-2021-tree,1,1,448
34001004,Dahn,official-state-portal-2021-tree,1,1,448
34001009,Erfweiler,official-state-portal-2021-tree,1,1,448
34001010,Erlenbach bei Dahn,official-state-portal-2021-tree,1,1,448
34001011,Fischbach bei Dahn,official-state-portal-2021-tree,1,1,448
34001021,Hirschthal,official-state-portal-2021-tree,1,1,448
34001029,Ludwigswinkel,official-state-portal-2021-tree,1,1,448
34001033,Niederschlettenbach,official-state-portal-2021-tree,1,1,448
34001034,Nothweiler,official-state-portal-2021-tree,1,1,448
34001039,Rumbach,official-state-portal-2021-tree,1,1,448
34001043,Schindhard,official-state-portal-2021-tree,1,1,448
34001045,Schönau (Pfalz),official-state-portal-2021-tree,1,1,448
34001501,Bruchweiler-Bärenbach,official-state-portal-2021-tree,1,1,448
34001502,Bundenthal,official-state-portal-2021-tree,1,1,448
34002005,Darstein,official-state-portal-2021-tree,1,1,448
34002006,Dimbach,official-state-portal-2021-tree,1,1,448
34002014,Hauenstein,official-state-portal-2021-tree,1,1,448
34002020,Hinterweidenthal,official-state-portal-2021-tree,1,1,448
34002030,Lug,official-state-portal-2021-tree,1,1,448
34002047,Schwanheim,official-state-portal-2021-tree,1,1,448
34002049,Spirkelbach,official-state-portal-2021-tree,1,1,448
34002057,Wilgartswiesen,official-state-portal-2021-tree,1,1,448
34003008,Eppenbrunn,official-state-portal-2021-tree,1,1,448
34003019,Hilst,official-state-portal-2021-tree,1,1,448
34003026,Kröppen,official-state-portal-2021-tree,1,1,448
34003028,Lemberg,official-state-portal-2021-tree,1,1,448
34003036,Obersimten,official-state-portal-2021-tree,1,1,448
34003040,Ruppertsweiler,official-state-portal-2021-tree,1,1,448
34003048,Schweix,official-state-portal-2021-tree,1,1,448
34003052,Trulben,official-state-portal-2021-tree,1,1,448
34003053,Vinningen,official-state-portal-2021-tree,1,1,448
34003205,Bottenbach,official-state-portal-2021-tree,1,1,448
34004003,Clausen,official-state-portal-2021-tree,1,1,448
34004007,Donsieders,official-state-portal-2021-tree,1,1,448
34004027,Leimen,official-state-portal-2021-tree,1,1,448
34004031,Merzalben,official-state-portal-2021-tree,1,1,448
34004032,Münchweiler an der Rodalb,official-state-portal-2021-tree,1,1,448
34004038,Rodalben,official-state-portal-2021-tree,1,1,448
34006012,Geiselberg,official-state-portal-2021-tree,1,1,447
34006015,Heltersberg,official-state-portal-2021-tree,1,1,447
34006016,Hermersberg,official-state-portal-2021-tree,1,1,447
34006022,Höheinöd,official-state-portal-2021-tree,1,1,447
34006025,Horbach,official-state-portal-2021-tree,1,1,447
34006044,Schmalenberg,official-state-portal-2021-tree,1,1,447
34006050,Steinalben,official-state-portal-2021-tree,1,1,447
34006054,Waldfischbach-Burgalben,official-state-portal-2021-tree,1,1,447
34008201,Althornbach,official-state-portal-2021-tree,1,1,447
34008202,Battweiler,official-state-portal-2021-tree,1,1,447
34008203,Bechhofen,official-state-portal-2021-tree,1,1,447
34008206,Contwig,official-state-portal-2021-tree,1,1,447
34008207,Dellfeld,official-state-portal-2021-tree,1,1,447
34008208,Dietrichingen,official-state-portal-2021-tree,1,1,447
34008209,Großbundenbach,official-state-portal-2021-tree,1,1,447
34008210,Großsteinhausen,official-state-portal-2021-tree,1,1,447
34008211,Hornbach,official-state-portal-2021-tree,1,1,447
34008212,Käshofen,official-state-portal-2021-tree,1,1,447
34008213,Kleinbundenbach,official-state-portal-2021-tree,1,1,447
34008214,Kleinsteinhausen,official-state-portal-2021-tree,1,1,447
34008218,Mauschbach,official-state-portal-2021-tree,1,1,447
34008221,Riedelberg,official-state-portal-2021-tree,1,1,447
34008223,Rosenkopf,official-state-portal-2021-tree,1,1,447
34008226,Walshausen,official-state-portal-2021-tree,1,1,447
34008227,Wiesbach,official-state-portal-2021-tree,1,1,447
34009017,Herschberg,official-state-portal-2021-tree,1,1,447
34009018,Hettenhausen,official-state-portal-2021-tree,1,1,447
34009023,Höheischweiler,official-state-portal-2021-tree,1,1,447
34009024,Höhfröschen,official-state-portal-2021-tree,1,1,447
34009035,Nünschweiler,official-state-portal-2021-tree,1,1,447
34009037,Petersberg,official-state-portal-2021-tree,1,1,447
34009041,Saalstadt,official-state-portal-2021-tree,1,1,447
34009042,Schauerberg,official-state-portal-2021-tree,1,1,447
34009051,Thaleischweiler-Fröschen,official-state-portal-2021-tree,1,1,447
34009055,Weselberg,official-state-portal-2021-tree,1,1,447
34009204,Biedershausen,official-state-portal-2021-tree,1,1,447
34009215,Knopp-Labach,official-state-portal-2021-tree,1,1,447
34009216,Krähenberg,official-state-portal-2021-tree,1,1,447
34009217,Maßweiler,official-state-portal-2021-tree,1,1,447
34009219,Obernheim-Kirchenarnbach,official-state-portal-2021-tree,1,1,447
34009220,Reifenberg,official-state-portal-2021-tree,1,1,447
34009222,Rieschweiler-Mühlbach,official-state-portal-2021-tree,1,1,447
34009224,Schmitshausen,official-state-portal-2021-tree,1,1,447
34009225,Wallhalben,official-state-portal-2021-tree,1,1,447
34009228,Winterbach (Pfalz),official-state-portal-2021-tree,1,1,447
